timestamp,open,high,low,close,volume
1771581600000,68218.85000000,68318.39000000,67843.42000000,67948.99000000,638.74258000
1771585200000,67948.99000000,67983.91000000,67280.60000000,67318.41000000,1489.10389000
1771588800000,67318.41000000,67594.00000000,67276.41000000,67541.77000000,603.15784000
1771592400000,67541.78000000,67541.78000000,66280.20000000,66801.62000000,7078.59491000
1771596000000,66801.62000000,67317.50000000,66532.87000000,67069.65000000,5263.48808000
1771599600000,67069.65000000,68083.98000000,66536.64000000,67582.95000000,3143.21056000
1771603200000,67582.95000000,67921.70000000,67283.24000000,67795.47000000,1312.90303000
1771606800000,67795.48000000,67795.48000000,66952.11000000,67613.37000000,6085.15550000
1771610400000,67613.38000000,68000.00000000,67466.11000000,67924.21000000,1321.63260000
1771614000000,67924.22000000,68000.00000000,67548.85000000,67646.03000000,854.45567000
1771617600000,67646.03000000,67885.55000000,67520.30000000,67750.40000000,685.93834000
1771621200000,67750.40000000,67840.00000000,67639.29000000,67825.87000000,451.92527000
1771624800000,67825.87000000,68116.60000000,67639.31000000,68078.13000000,669.63597000
1771628400000,68078.13000000,68233.99000000,67914.00000000,68020.01000000,582.73901000
1771632000000,68020.00000000,68051.16000000,67787.19000000,67841.00000000,537.54494000
1771635600000,67841.00000000,68005.99000000,67841.00000000,67951.24000000,250.62697000
1771639200000,67951.25000000,68099.54000000,67913.30000000,68001.05000000,224.56497000
1771642800000,68001.04000000,68001.04000000,67534.69000000,67667.77000000,569.35853000
1771646400000,67667.77000000,67846.88000000,67593.99000000,67816.97000000,228.62441000
1771650000000,67816.98000000,67888.40000000,67799.70000000,67851.93000000,141.24714000
1771653600000,67851.93000000,67924.39000000,67750.96000000,67793.38000000,228.15051000
1771657200000,67793.39000000,67884.74000000,67749.59000000,67856.01000000,118.21011000
1771660800000,67856.01000000,68079.41000000,67807.30000000,68055.03000000,293.16321000
1771664400000,68055.04000000,68314.54000000,67978.90000000,68147.53000000,599.79254000
1771668000000,68147.54000000,68250.00000000,68139.65000000,68215.54000000,212.21766000
1771671600000,68215.55000000,68283.34000000,68084.00000000,68092.45000000,279.32431000
1771675200000,68092.45000000,68218.20000000,67915.00000000,68203.42000000,307.88407000
1771678800000,68203.42000000,68260.00000000,68106.89000000,68259.99000000,202.25945000
1771682400000,68259.99000000,68644.00000000,68180.53000000,68450.01000000,880.51744000
1771686000000,68450.01000000,68698.70000000,68417.00000000,68615.00000000,427.64440000
1771689600000,68615.01000000,68630.76000000,68101.78000000,68322.60000000,658.49920000
1771693200000,68322.61000000,68474.01000000,68200.00000000,68437.45000000,212.23015000
1771696800000,68437.45000000,68644.00000000,68383.08000000,68574.00000000,320.28262000
1771700400000,68573.99000000,68658.50000000,68526.81000000,68543.51000000,219.15242000
1771704000000,68543.51000000,68605.63000000,68190.00000000,68211.19000000,369.37236000
1771707600000,68211.19000000,68390.93000000,68183.10000000,68379.95000000,170.62817000
1771711200000,68379.95000000,68437.56000000,67900.00000000,67972.00000000,378.72918000
1771714800000,67972.00000000,68124.54000000,67941.02000000,67975.93000000,202.81655000
1771718400000,67975.93000000,68060.40000000,67809.78000000,67946.00000000,294.60551000
1771722000000,67946.00000000,68171.46000000,67945.99000000,68159.31000000,265.09117000
1771725600000,68159.32000000,68222.16000000,67872.76000000,67909.68000000,289.41881000
1771729200000,67909.67000000,68062.03000000,67824.90000000,68041.43000000,265.36653000
1771732800000,68041.42000000,68086.00000000,67966.52000000,67983.50000000,199.56269000
1771736400000,67983.50000000,68011.75000000,67881.81000000,67977.52000000,154.76424000
1771740000000,67977.52000000,68178.79000000,67972.89000000,68038.13000000,303.09242000
1771743600000,68038.14000000,68095.57000000,67990.50000000,68005.30000000,266.37265000
1771747200000,68005.30000000,68019.46000000,67912.02000000,67950.10000000,183.66090000
1771750800000,67950.11000000,68101.46000000,67948.74000000,68053.32000000,173.06503000
1771754400000,68053.33000000,68153.20000000,68012.78000000,68129.56000000,204.92643000
1771758000000,68129.57000000,68245.00000000,68129.56000000,68219.97000000,171.48901000
1771761600000,68219.97000000,68232.40000000,67871.59000000,67928.22000000,372.42816000
1771765200000,67928.23000000,68040.80000000,67571.08000000,67652.38000000,679.59468000
1771768800000,67652.38000000,67682.47000000,67353.75000000,67443.89000000,825.57077000
1771772400000,67443.89000000,67813.20000000,67303.50000000,67684.14000000,653.63970000
1771776000000,67684.15000000,67718.13000000,67513.83000000,67632.76000000,299.27720000
1771779600000,67632.76000000,67635.22000000,67190.00000000,67384.49000000,691.10182000
1771783200000,67384.48000000,67461.41000000,67313.54000000,67422.62000000,362.52705000
1771786800000,67422.63000000,67488.70000000,67403.37000000,67428.32000000,222.75597000
1771790400000,67428.32000000,67491.96000000,67350.00000000,67401.74000000,272.50364000
1771794000000,67401.74000000,67643.94000000,67401.74000000,67612.66000000,235.86316000
1771797600000,67612.66000000,67751.44000000,67485.34000000,67666.16000000,369.66378000
1771801200000,67666.16000000,67730.98000000,67469.58000000,67643.40000000,418.79352000
1771804800000,67643.39000000,67684.86000000,66715.01000000,66740.47000000,765.22691000
1771808400000,66740.47000000,66740.47000000,64290.71000000,64427.65000000,7324.06208000
1771812000000,64427.64000000,64916.85000000,64325.98000000,64783.56000000,1843.25690000
1771815600000,64783.56000000,65079.79000000,64700.00000000,64934.17000000,1090.11911000
1771819200000,64934.18000000,65040.29000000,64685.64000000,64808.31000000,792.86138000
1771822800000,64808.31000000,65294.80000000,64796.85000000,65070.90000000,1215.18940000
1771826400000,65070.90000000,65802.09000000,65033.90000000,65757.32000000,1085.08146000
1771830000000,65757.33000000,66015.22000000,65641.55000000,65958.94000000,1026.69503000
1771833600000,65958.94000000,65958.94000000,65565.78000000,65676.44000000,895.54696000
1771837200000,65676.44000000,66456.50000000,65672.76000000,66404.91000000,974.96031000
1771840800000,66404.92000000,66600.00000000,66220.00000000,66319.69000000,789.04200000
1771844400000,66319.69000000,66487.37000000,66114.22000000,66207.23000000,534.45165000
1771848000000,66207.23000000,66511.51000000,65886.51000000,66280.40000000,754.07687000
1771851600000,66280.40000000,66430.52000000,66103.35000000,66132.66000000,807.41354000
1771855200000,66132.65000000,66264.95000000,65529.73000000,65923.53000000,971.74614000
1771858800000,65923.52000000,66250.00000000,65579.53000000,65660.10000000,1263.10354000
1771862400000,65660.10000000,65724.28000000,65178.83000000,65364.65000000,1502.46383000
1771866000000,65364.66000000,65451.01000000,64152.04000000,64813.26000000,2524.78940000
1771869600000,64813.27000000,65194.51000000,64586.00000000,64635.49000000,994.68933000
1771873200000,64635.49000000,64855.18000000,64048.71000000,64295.10000000,2158.00321000
1771876800000,64295.11000000,64487.94000000,63888.79000000,64473.14000000,1313.21455000
1771880400000,64473.14000000,64783.54000000,64459.44000000,64580.66000000,593.24685000
1771884000000,64580.66000000,65035.98000000,64555.59000000,64725.56000000,1451.85665000
1771887600000,64725.56000000,64900.63000000,64538.90000000,64656.02000000,404.81213000
1771891200000,64656.01000000,65026.75000000,64656.01000000,64941.43000000,437.59997000
1771894800000,64941.42000000,64941.42000000,63433.84000000,64160.27000000,2402.75927000
1771898400000,64160.26000000,64500.00000000,64000.00000000,64109.81000000,599.63527000
1771902000000,64109.80000000,64109.80000000,63342.90000000,63595.51000000,1312.76931000
1771905600000,63595.51000000,63628.52000000,62868.69000000,63378.84000000,2096.91050000
1771909200000,63378.84000000,63551.58000000,62700.80000000,63104.79000000,1274.07037000
1771912800000,63104.79000000,63322.28000000,62900.00000000,63082.79000000,677.94768000
1771916400000,63082.79000000,63367.20000000,62866.42000000,63192.96000000,890.96125000
1771920000000,63192.79000000,63444.66000000,63009.92000000,63392.15000000,669.14656000
1771923600000,63392.15000000,63411.80000000,62908.92000000,63249.99000000,657.17066000
1771927200000,63250.00000000,63369.71000000,63112.70000000,63284.50000000,447.19211000
1771930800000,63284.51000000,63317.95000000,63063.63000000,63227.10000000,461.08382000
1771934400000,63227.11000000,63343.59000000,62965.21000000,62969.05000000,642.15852000
1771938000000,62969.04000000,63100.00000000,62510.28000000,62900.00000000,2362.19948000
1771941600000,62900.01000000,63834.21000000,62762.03000000,63453.99000000,1408.18955000
1771945200000,63454.00000000,64031.76000000,63300.00000000,63973.97000000,1127.10688000
1771948800000,63973.98000000,64428.90000000,63689.54000000,64265.52000000,1423.20973000
1771952400000,64265.53000000,64520.00000000,64042.80000000,64219.71000000,1017.32505000
1771956000000,64219.70000000,64500.00000000,63872.72000000,64435.06000000,809.89318000
1771959600000,64435.05000000,64743.11000000,64250.52000000,64435.03000000,722.29463000
1771963200000,64435.03000000,64591.99000000,64318.03000000,64472.90000000,409.22444000
1771966800000,64472.90000000,64472.90000000,63820.50000000,64042.66000000,576.40912000
1771970400000,64042.66000000,64227.81000000,63973.79000000,64120.95000000,288.16182000
1771974000000,64120.96000000,64248.65000000,63853.99000000,64058.15000000,389.41705000
1771977600000,64058.15000000,64319.29000000,63913.27000000,64224.30000000,292.38037000
1771981200000,64224.29000000,66300.00000000,64145.20000000,65896.75000000,2840.08056000
1771984800000,65896.74000000,66310.00000000,65866.66000000,65884.83000000,1252.91602000
1771988400000,65884.84000000,65955.87000000,65350.28000000,65391.73000000,801.79518000
1771992000000,65391.74000000,65650.00000000,65116.65000000,65457.99000000,723.49717000
1771995600000,65458.00000000,65511.21000000,64755.26000000,64882.76000000,831.61343000
1771999200000,64882.77000000,65124.04000000,64865.78000000,64898.22000000,394.76962000
1772002800000,64898.22000000,65193.25000000,64781.18000000,65028.30000000,682.59011000
1772006400000,65028.30000000,65586.87000000,64955.79000000,65530.49000000,694.36389000
1772010000000,65530.48000000,65692.62000000,65396.47000000,65558.71000000,545.80832000
1772013600000,65558.71000000,65648.74000000,65345.00000000,65400.87000000,315.12553000
1772017200000,65400.87000000,65485.91000000,65200.80000000,65430.04000000,442.60010000
1772020800000,65430.04000000,66240.00000000,65324.62000000,66068.94000000,1316.71816000
1772024400000,66068.94000000,66684.10000000,66025.39000000,66248.62000000,1860.04287000
1772028000000,66248.63000000,67009.78000000,66202.66000000,66973.20000000,2180.16784000
1772031600000,66973.19000000,67578.00000000,66715.13000000,67412.33000000,2522.90832000
1772035200000,67412.32000000,68332.00000000,67404.00000000,68297.35000000,2059.42933000
1772038800000,68297.35000000,68879.96000000,68016.53000000,68674.20000000,2463.18666000
1772042400000,68674.20000000,69550.00000000,68373.33000000,69328.07000000,2105.00773000
1772046000000,69328.06000000,69406.93000000,68764.94000000,69038.26000000,1672.83962000
1772049600000,69038.26000000,69374.95000000,68619.22000000,69148.69000000,1076.93003000
1772053200000,69148.69000000,69988.83000000,68773.83000000,68919.72000000,1562.11950000
1772056800000,68919.72000000,69176.00000000,68055.91000000,68432.13000000,1092.88431000
1772060400000,68432.13000000,68696.97000000,67600.00000000,67988.04000000,1020.21792000
1772064000000,67988.04000000,68539.17000000,67727.52000000,68335.99000000,1134.56842000
1772067600000,68335.99000000,68700.00000000,68210.35000000,68248.30000000,619.19035000
1772071200000,68248.30000000,68351.00000000,67779.93000000,68257.45000000,833.19410000
1772074800000,68257.46000000,68379.59000000,68044.18000000,68216.86000000,408.51743000
1772078400000,68216.87000000,68860.00000000,68179.62000000,68571.36000000,587.55874000
1772082000000,68571.36000000,68571.37000000,68127.58000000,68443.81000000,486.81983000
1772085600000,68443.82000000,68522.00000000,68042.90000000,68176.75000000,618.63359000
1772089200000,68176.75000000,68290.18000000,67817.87000000,67825.04000000,840.14406000
1772092800000,67825.05000000,68236.00000000,67792.00000000,67954.01000000,761.69108000
1772096400000,67954.00000000,68644.59000000,67933.25000000,68589.41000000,1095.31619000
1772100000000,68589.41000000,68722.64000000,68257.64000000,68301.62000000,688.66072000
1772103600000,68301.61000000,68404.25000000,67965.46000000,68051.31000000,722.94931000
1772107200000,68051.30000000,68303.83000000,68009.88000000,68171.56000000,642.07881000
1772110800000,68171.55000000,68213.98000000,67848.69000000,67905.35000000,698.96783000
1772114400000,67905.34000000,68272.21000000,67264.22000000,67697.74000000,1769.26733000
1772118000000,67696.89000000,67743.36000000,66761.16000000,67382.00000000,2095.88140000
1772121600000,67382.00000000,67566.85000000,66500.00000000,66643.55000000,2050.20093000
1772125200000,66643.56000000,67044.10000000,66600.46000000,66826.80000000,885.82755000
1772128800000,66826.80000000,67373.90000000,66575.73000000,67310.53000000,1058.47196000
1772132400000,67310.53000000,67903.12000000,67285.99000000,67589.22000000,1235.95013000
1772136000000,67589.21000000,67831.11000000,67269.42000000,67414.07000000,597.88987000
1772139600000,67414.07000000,67575.97000000,67150.14000000,67463.65000000,299.84732000
1772143200000,67463.65000000,67630.22000000,67301.75000000,67572.30000000,291.63360000
1772146800000,67572.30000000,67656.11000000,67390.65000000,67485.18000000,314.51737000
1772150400000,67485.19000000,67537.84000000,67000.00000000,67226.50000000,462.91030000
1772154000000,67226.50000000,67398.86000000,66885.00000000,67352.26000000,818.15438000
1772157600000,67352.26000000,67546.15000000,67263.56000000,67266.58000000,463.09611000
1772161200000,67266.58000000,67712.16000000,67099.71000000,67600.84000000,415.67371000
1772164800000,67600.84000000,68216.80000000,67578.67000000,67747.49000000,1318.53811000
1772168400000,67747.49000000,67924.00000000,67683.30000000,67724.99000000,411.56603000
1772172000000,67725.00000000,67823.90000000,67525.46000000,67658.14000000,398.60368000
1772175600000,67658.14000000,67774.48000000,67459.30000000,67690.60000000,896.56486000
1772179200000,67690.60000000,68079.83000000,67655.86000000,67926.24000000,712.98047000
1772182800000,67926.25000000,68149.93000000,67284.22000000,67355.73000000,1377.29020000
1772186400000,67355.72000000,67416.78000000,66574.00000000,66604.91000000,1414.83211000
1772190000000,66604.90000000,66778.68000000,65960.01000000,66126.99000000,1399.59256000
1772193600000,66126.99000000,66217.42000000,65734.71000000,65928.01000000,1855.03329000
1772197200000,65928.01000000,66344.90000000,65649.34000000,66270.55000000,1278.55317000
1772200800000,66270.55000000,66334.87000000,65686.64000000,65887.59000000,1404.23206000
1772204400000,65887.59000000,66311.11000000,65845.18000000,66095.40000000,957.11978000
1772208000000,66095.40000000,66121.03000000,65462.93000000,65475.21000000,1135.56487000
1772211600000,65475.21000000,65765.06000000,65113.72000000,65703.19000000,1265.39709000
1772215200000,65703.18000000,65788.07000000,65228.33000000,65314.76000000,623.00837000
1772218800000,65314.76000000,65457.35000000,65172.60000000,65392.18000000,851.95591000
1772222400000,65392.18000000,65666.66000000,65392.18000000,65594.67000000,444.86468000
1772226000000,65594.67000000,65749.94000000,65400.00000000,65527.59000000,282.65640000
1772229600000,65527.59000000,65673.33000000,64914.46000000,65637.99000000,713.53490000
1772233200000,65638.00000000,65953.20000000,65551.67000000,65872.10000000,326.86120000
1772236800000,65872.09000000,66025.52000000,65721.13000000,65942.00000000,334.42449000
1772240400000,65942.01000000,65971.93000000,65743.71000000,65770.36000000,267.81274000
1772244000000,65770.36000000,66018.85000000,65761.94000000,65961.13000000,204.09288000
1772247600000,65961.13000000,65982.34000000,65745.39000000,65797.42000000,239.41397000
1772251200000,65797.42000000,65818.44000000,65488.00000000,65663.20000000,311.53682000
1772254800000,65663.21000000,65729.65000000,65500.00000000,65591.03000000,300.20395000
1772258400000,65591.03000000,65591.04000000,63030.00000000,63216.01000000,3175.19445000
1772262000000,63216.01000000,64327.22000000,63038.00000000,63826.00000000,2127.97927000
1772265600000,63825.99000000,63877.09000000,63411.39000000,63473.28000000,1118.13838000
1772269200000,63473.27000000,64005.35000000,63372.10000000,63658.54000000,737.11739000
1772272800000,63658.55000000,64053.93000000,63452.64000000,64010.39000000,1633.42712000
1772276400000,64010.38000000,64307.44000000,63791.25000000,63844.20000000,1245.63976000
1772280000000,63844.20000000,64082.66000000,63827.20000000,64017.19000000,474.84169000
1772283600000,64017.18000000,65216.97000000,63888.89000000,65106.44000000,1748.13055000
1772287200000,65106.45000000,65360.51000000,64278.50000000,64435.61000000,1331.97244000
1772290800000,64435.62000000,65020.75000000,64200.00000000,64841.18000000,731.53889000
1772294400000,64841.17000000,65206.25000000,64681.81000000,65094.30000000,500.23365000
1772298000000,65094.29000000,65555.00000000,64828.03000000,65442.62000000,595.58409000
1772301600000,65442.61000000,66157.61000000,65185.70000000,65911.84000000,830.58148000
1772305200000,65911.83000000,66666.65000000,65602.65000000,66362.01000000,1072.73124000
1772308800000,66362.01000000,67151.68000000,66190.61000000,66959.62000000,840.13263000
1772312400000,66959.63000000,67055.56000000,66368.42000000,66723.22000000,934.75984000
1772316000000,66723.23000000,67760.00000000,66608.82000000,67103.64000000,1310.09118000
1772319600000,67103.63000000,67210.00000000,66733.73000000,66973.26000000,483.13759000
1772323200000,66973.26000000,67121.80000000,66620.50000000,66791.29000000,560.35194000
1772326800000,66791.29000000,67703.32000000,66042.72000000,67339.36000000,1630.19028000
1772330400000,67339.36000000,68199.99000000,67339.36000000,67620.65000000,1861.82270000
1772334000000,67620.65000000,67813.33000000,67400.00000000,67502.16000000,637.99716000
1772337600000,67502.16000000,67612.14000000,67079.36000000,67346.50000000,631.60541000
1772341200000,67346.50000000,67574.65000000,67200.00000000,67292.09000000,437.89406000
1772344800000,67292.08000000,67345.80000000,66749.35000000,66926.68000000,1159.96329000
1772348400000,66926.69000000,67235.72000000,66784.58000000,67141.39000000,937.93278000
1772352000000,67141.40000000,67292.30000000,66389.33000000,66560.14000000,1475.81311000
1772355600000,66560.14000000,66771.10000000,66246.95000000,66410.08000000,815.73368000
1772359200000,66410.09000000,66731.47000000,66215.71000000,66467.06000000,621.17753000
1772362800000,66467.07000000,66661.61000000,66372.27000000,66468.03000000,338.19615000
1772366400000,66468.04000000,66550.00000000,66241.97000000,66296.48000000,388.82935000
1772370000000,66296.48000000,67360.57000000,66132.27000000,66934.79000000,1311.02111000
1772373600000,66934.80000000,67320.19000000,66752.58000000,66847.80000000,911.62631000
1772377200000,66847.80000000,67243.69000000,66828.60000000,66842.42000000,1028.55576000
1772380800000,66842.42000000,67112.37000000,65730.28000000,66135.45000000,1500.74296000
1772384400000,66135.45000000,66219.77000000,65699.98000000,65979.61000000,952.19730000
1772388000000,65979.61000000,66657.44000000,65979.61000000,66316.83000000,906.08265000
1772391600000,66316.84000000,66345.95000000,65772.29000000,65962.17000000,541.15631000
1772395200000,65962.16000000,65962.16000000,65084.02000000,65300.00000000,961.21349000
1772398800000,65300.01000000,65756.50000000,65281.83000000,65666.20000000,996.50526000
1772402400000,65666.19000000,66491.43000000,65056.00000000,65268.71000000,1763.29476000
1772406000000,65268.71000000,66080.00000000,65125.67000000,65776.47000000,831.95524000
1772409600000,65776.48000000,66796.44000000,65761.04000000,66501.52000000,990.08260000
1772413200000,66501.52000000,67079.00000000,66358.45000000,66532.02000000,886.93071000
1772416800000,66532.02000000,66609.94000000,65890.50000000,66276.77000000,554.16265000
1772420400000,66276.77000000,67037.22000000,66101.07000000,66820.03000000,509.41240000
1772424000000,66820.03000000,66975.74000000,66633.13000000,66862.12000000,750.65203000
1772427600000,66862.11000000,66995.64000000,66547.81000000,66730.78000000,887.19458000
1772431200000,66730.78000000,66739.45000000,66062.83000000,66204.90000000,677.75967000
1772434800000,66204.90000000,66209.46000000,65542.60000000,66007.52000000,1294.85905000
1772438400000,66007.80000000,66306.00000000,65654.54000000,66282.00000000,1104.41132000
1772442000000,66281.99000000,66720.84000000,66164.96000000,66168.62000000,1786.28426000
1772445600000,66168.61000000,66381.74000000,66079.24000000,66316.40000000,436.29038000
1772449200000,66316.39000000,66462.40000000,66003.59000000,66359.68000000,1034.77975000
1772452800000,66359.67000000,66391.38000000,65874.92000000,65963.43000000,763.09374000
1772456400000,65963.43000000,66157.28000000,65350.00000000,65440.01000000,1576.81345000
1772460000000,65440.01000000,67220.81000000,65259.21000000,67177.06000000,3015.13713000
1772463600000,67177.05000000,69617.74000000,66975.29000000,69130.20000000,5476.56874000
1772467200000,69130.20000000,70096.00000000,68933.69000000,69428.62000000,3440.03188000
1772470800000,69428.62000000,69578.00000000,68793.88000000,69198.00000000,1445.44150000
1772474400000,69198.00000000,69268.15000000,68727.83000000,68877.67000000,1055.74310000
1772478000000,68877.67000000,69049.32000000,68576.18000000,68966.53000000,886.89114000
1772481600000,68966.52000000,69505.00000000,68584.90000000,69106.58000000,1028.13825000
1772485200000,69106.58000000,69539.77000000,69000.71000000,69413.82000000,441.38382000
1772488800000,69413.82000000,69501.62000000,69136.36000000,69440.49000000,1330.59238000
1772492400000,69440.48000000,69479.58000000,68740.00000000,68830.06000000,637.72978000
1772496000000,68830.06000000,69166.61000000,68644.38000000,69092.88000000,602.91075000
1772499600000,69092.89000000,69258.08000000,68755.00000000,68760.01000000,452.46998000
1772503200000,68760.01000000,68774.13000000,68210.71000000,68512.17000000,848.26905000
1772506800000,68512.17000000,68550.00000000,68231.47000000,68377.94000000,458.44735000
1772510400000,68377.94000000,68454.63000000,68050.11000000,68123.20000000,436.46143000
1772514000000,68123.19000000,68617.42000000,67845.84000000,67947.75000000,913.85345000
1772517600000,67947.75000000,68250.24000000,67800.00000000,68106.73000000,821.19287000
1772521200000,68106.73000000,68275.20000000,67951.24000000,68172.80000000,1165.60519000
1772524800000,68172.79000000,68311.83000000,66905.00000000,67003.30000000,1883.45220000
1772528400000,67003.30000000,67184.71000000,66340.14000000,66647.98000000,1767.88336000
1772532000000,66647.98000000,67030.75000000,66440.46000000,66860.30000000,1159.50732000
1772535600000,66860.30000000,67166.50000000,66779.37000000,67026.61000000,1271.91624000
1772539200000,67026.60000000,67973.20000000,67025.93000000,67399.85000000,1323.51079000
1772542800000,67399.85000000,67435.00000000,66635.30000000,66931.31000000,709.75818000
1772546400000,66931.32000000,67603.94000000,66158.00000000,66568.95000000,1714.82463000
1772550000000,66568.95000000,67834.93000000,66471.79000000,67725.81000000,1695.19520000
1772553600000,67725.82000000,68999.00000000,67473.09000000,68175.90000000,2581.91143000
1772557200000,68175.89000000,68400.00000000,67626.53000000,68318.66000000,982.14848000
1772560800000,68318.66000000,68914.01000000,67976.47000000,68628.49000000,974.13002000
1772564400000,68628.50000000,68888.88000000,68312.83000000,68435.00000000,946.51026000
1772568000000,68435.00000000,68591.24000000,68092.10000000,68266.00000000,592.99873000
1772571600000,68265.99000000,68265.99000000,67832.30000000,68024.62000000,519.92364000
1772575200000,68024.63000000,68524.54000000,68024.62000000,68327.20000000,573.87256000
1772578800000,68327.20000000,68860.00000000,68245.64000000,68338.00000000,575.48869000
1772582400000,68338.01000000,68413.90000000,67857.61000000,68093.19000000,767.61923000
1772586000000,68093.20000000,68909.34000000,67963.28000000,68405.00000000,1294.62328000
1772589600000,68405.00000000,68447.72000000,67984.56000000,68323.33000000,798.11328000
1772593200000,68323.33000000,68383.63000000,67400.00000000,67732.20000000,954.50771000
1772596800000,67732.19000000,67954.89000000,67467.60000000,67786.00000000,1066.38980000
1772600400000,67786.00000000,68397.84000000,67682.64000000,68206.59000000,666.28769000
1772604000000,68206.58000000,68678.76000000,68048.63000000,68508.02000000,1288.48108000
1772607600000,68508.02000000,69668.00000000,68349.49000000,69493.13000000,2067.68212000
1772611200000,69493.14000000,71163.00000000,69098.91000000,71011.40000000,4675.35650000
1772614800000,71011.40000000,71893.00000000,70724.26000000,71520.76000000,4196.19004000
1772618400000,71520.76000000,71878.17000000,71200.00000000,71348.92000000,2079.39146000
1772622000000,71348.92000000,71499.75000000,70928.25000000,71111.40000000,1195.15977000
1772625600000,71111.40000000,71364.14000000,70588.00000000,71339.71000000,1486.53558000
1772629200000,71339.72000000,71624.99000000,71214.40000000,71477.17000000,1568.26840000
1772632800000,71477.17000000,72633.00000000,71300.10000000,71621.04000000,4139.07950000
1772636400000,71621.03000000,73479.75000000,71580.62000000,73396.88000000,4184.35996000
1772640000000,73396.87000000,73500.00000000,72541.69000000,73294.84000000,2627.55973000
1772643600000,73294.84000000,73759.99000000,72932.80000000,73218.92000000,2258.87830000
1772647200000,73218.93000000,73700.00000000,72912.11000000,73693.50000000,1121.53690000
1772650800000,73693.50000000,74050.00000000,73516.00000000,73611.10000000,2657.03129000
1772654400000,73611.67000000,73716.00000000,73001.05000000,73019.68000000,904.52712000
1772658000000,73019.69000000,73322.93000000,72878.00000000,73309.72000000,836.52696000
1772661600000,73309.73000000,73523.31000000,72638.29000000,72705.86000000,894.79856000
1772665200000,72705.86000000,72880.88000000,72313.04000000,72666.77000000,1190.17184000
1772668800000,72666.77000000,73000.00000000,72553.65000000,72760.00000000,1004.77646000
1772672400000,72759.99000000,73306.82000000,72409.10000000,72538.72000000,821.18852000
1772676000000,72538.72000000,72916.50000000,72336.76000000,72506.19000000,628.62779000
1772679600000,72506.18000000,72750.00000000,72344.51000000,72497.89000000,668.37206000
1772683200000,72497.89000000,73081.08000000,72447.96000000,72815.70000000,750.00710000
1772686800000,72815.70000000,72912.82000000,72260.74000000,72412.15000000,1085.89796000
1772690400000,72412.15000000,72655.23000000,72037.56000000,72553.62000000,1063.10490000
1772694000000,72553.63000000,72675.07000000,71759.95000000,72055.50000000,1447.01462000
1772697600000,72055.50000000,72370.21000000,71757.17000000,72333.70000000,1421.17898000
1772701200000,72333.70000000,72875.85000000,72298.83000000,72591.59000000,1160.78148000
1772704800000,72591.59000000,73558.15000000,72517.06000000,73388.92000000,1589.26780000
1772708400000,73388.91000000,73449.96000000,72766.75000000,72915.79000000,2091.15218000
1772712000000,72915.80000000,73063.38000000,72666.93000000,72890.73000000,729.99152000
1772715600000,72890.73000000,72935.30000000,72189.70000000,72467.79000000,1108.98859000
1772719200000,72467.79000000,72835.73000000,71944.18000000,72609.29000000,1446.63499000
1772722800000,72609.30000000,72770.00000000,71168.65000000,71652.77000000,2321.94313000
1772726400000,71652.77000000,71654.65000000,70786.06000000,71305.92000000,1736.25108000
1772730000000,71305.92000000,71572.00000000,70645.47000000,70704.41000000,1223.37093000
1772733600000,70703.37000000,71090.32000000,70656.63000000,70990.65000000,720.55573000
1772737200000,70990.66000000,71430.78000000,70870.00000000,70918.07000000,626.47744000
1772740800000,70918.08000000,71394.45000000,70840.00000000,71236.51000000,496.74041000
1772744400000,71236.51000000,71572.30000000,71023.52000000,71141.93000000,546.48691000
1772748000000,71141.93000000,71364.45000000,71074.45000000,71208.54000000,834.62565000
1772751600000,71208.54000000,71292.44000000,70777.00000000,70890.72000000,1067.07630000
1772755200000,70891.02000000,71047.95000000,70784.00000000,70988.19000000,673.46080000
1772758800000,70988.19000000,71301.74000000,70344.03000000,71257.20000000,1057.89391000
1772762400000,71257.20000000,71419.98000000,71036.00000000,71252.43000000,752.48392000
1772766000000,71252.43000000,71305.42000000,71000.00000000,71080.38000000,548.09403000
1772769600000,71080.37000000,71120.17000000,70270.21000000,70613.61000000,667.82412000
1772773200000,70613.61000000,70658.01000000,70143.19000000,70436.19000000,966.11543000
1772776800000,70436.18000000,70853.37000000,70261.23000000,70597.23000000,672.31367000
1772780400000,70597.23000000,71192.76000000,70468.97000000,71056.44000000,782.05786000
1772784000000,71056.44000000,71067.58000000,70735.85000000,70789.49000000,569.42569000
1772787600000,70789.49000000,70808.65000000,70300.00000000,70565.56000000,637.97560000
1772791200000,70565.56000000,70800.00000000,70467.88000000,70527.93000000,469.81877000
1772794800000,70527.93000000,70643.27000000,70184.01000000,70212.95000000,763.93539000
1772798400000,70212.94000000,70224.84000000,69660.00000000,69907.00000000,1907.43626000
1772802000000,69907.00000000,70341.76000000,69208.00000000,69208.00000000,2069.72961000
1772805600000,69213.18000000,69273.87000000,68176.47000000,68409.89000000,3148.50679000
1772809200000,68409.89000000,69100.00000000,68306.00000000,68504.71000000,1428.68549000
1772812800000,68504.71000000,68795.44000000,68222.00000000,68446.52000000,955.00949000
1772816400000,68446.52000000,68642.69000000,67744.78000000,67955.10000000,1236.78923000
1772820000000,67955.10000000,68476.47000000,67955.10000000,68181.20000000,514.98068000
1772823600000,68181.20000000,68485.01000000,68004.15000000,68131.79000000,617.63492000
